11,43,35.165
1,42,33.238
87,11,11.975
116,5,6.362
4,59,14.991
4,69,14.922
166,4,11.542
39,116,4.319
46,48,2.688
147,36,4.788
25,167,5.281
105,102,6.652
4,168,4.431
81,101,8.58
119,18,7.175
101,15,3.477
46,41,5.667
5,9,4.385
18,76,10.143
95,106,23.712
68,169,6.796
40,22,66.12
53,112,5.214
28,20,22.147
49,35,7.579
11,168,6.81
73,95,13.504
170,54,3.082
43,67,11.572
151,4,35.233
88,147,16.473
157,12,12.581
75,36,4.07
95,22,13.355
30,5,6.063
56,36,4.426
46,11,2.115
171,172,6.54
173,52,20.873
1,26,29.299
120,47,5.139
163,87,17.835
22,71,6.902
85,43,18.279
174,18,4.083
153,162,5.615
78,41,14.432
51,73,9.172
23,175,9.114
18,91,2.347
5,176,10.082
177,81,3.228
113,59,5.681
126,20,2.327
79,84,13.629
178,6,4.619
175,34,3.797
32,179,7.364
132,43,15.153
27,34,3.32
77,130,3.569
90,71,4.393
39,46,6.914
180,95,18.829
114,71,3.351
11,35,2.115
95,28,3.34
125,24,24.369
62,162,7.314
174,105,5.309
105,31,2.968
137,181,3.936
182,37,10.997
170,20,20.768
87,25,4.544
89,11,3.768
11,6,17.639
114,72,4.247
138,57,8.671
83,4,8.172
36,183,3.481
75,35,2.791
184,185,4.574
99,87,6.014
36,78,3.284
39,81,6.649
46,65,8.673
18,34,10.9
71,101,2.94
109,22,3.807
48,35,2.688
68,186,8.613
108,97,4.698
43,187,5.218
152,4,12.714
147,116,10.093
76,146,3.866
95,155,7.735
87,118,2.898
123,112,5.468
40,5,2.925
114,104,4.041
114,22,3.433
141,84,22.227
130,132,12.773
1,188,30.741
108,68,11.376
125,15,4.552
189,18,3.796
1,158,6.835
95,115,3.894
190,185,7.53
116,131,7.709
119,29,3.945
48,121,3.88
191,84,38.22
190,45,4.009
114,34,11.519
10,41,11.758
133,1,13.766
29,105,12.401
154,184,7.428
117,75,3.674
123,192,4.316
193,105,45.441
194,43,3.856
44,43,8.499
24,71,3.564
155,20,2.887
195,91,3.559
196,48,5.562
114,9,4.194
154,110,30.559
197,198,48.418
134,137,4.192
6,70,7.917
1,197,2.933
89,43,14.329
120,173,25.822
194,96,6.572
56,199,5.898
75,156,5.577
65,9,6.865
112,54,3.097
80,73,2.707
40,200,3.662
11,67,5.822
140,33,16.355
138,4,2.482
20,2,19.572
49,201,5.645
202,32,26.752
112,78,3.461
134,20,14.782
43,31,9.152
203,31,26.044
20,25,20.895
73,175,8.143
204,71,41.458
66,4,6.166
190,54,5.588
1,132,4.366
116,28,2.999
136,1,6.951
75,55,3.362
109,37,2.933
41,40,2.323
106,20,37.133
81,4,45.916
1,28,17.619
48,55,11.552
204,63,3.686
95,18,61.362
40,205,10.909
206,4,3.217
44,58,6.909
154,27,4.31
207,106,6.589
136,115,5.442
