Happy 242nd Birthday to the brave men &amp; women of our United States Marine Corps. Thank you for your dedicated service to our great nation. @USMC #SemperFi #242nd 
On the fundamental issue of confronting #Communism we must be steadfast and unrelenting. With @VoCommunism 
@FOX4: Gov. Greg Abbot declares Sunday November 12 as Day of Prayer in Texas  
Looking forward to this great event today! @VoCommunism #CentComm17 
@abc13houston: Riders will need a military ID to enjoy the #FREE rides from @METROHouston  #VeteransDay
@TexasVLB: The @OfficialAlamo will host free tours for all military members and Veterans on Veterans Day Sat Nov. 11 from 9 a.m. - 5:3…
Together we mourn those lost in the horrific attack in Sutherland Springs as we pay our respects &amp; uplift our TX community through the power of prayer. 
Tomorrow is the final day Cambodian citizens can register to vote in 2018 elections. Hun Sen must take the first step toward reestablishing democratic credibility by freeing Kem Sokha. If he does not then in return I'll work to ban responsible officials from traveling to the US. 
This attempt from the Cambodian government to assuage the United States is deeply concerning. 
I commend @RepDeSantis for @gopoversight hearing on the importance of recognizing Jerusalem as Israel’s capital &amp; moving the US embassy there. 
This National Day for Victims of Communism we honor the memory of millions who have died &amp; the plights of those who still suffer under totalitarian regimes. 
Happy Birthday Rev. @BillyGraham! Your remarkable ministry has uplifted millions &amp; inspired entire generations.
Senate should repeal #Obamacare’s individual mandate in tax reform bill keeping more money in #Americans’ pockets-&gt; 
@SteveDaines: .@SenTedCruz is right — we need to repeal the individual mandate. It is a fine on the poor in our country. 
In case you missed my interview with @ShannonBream on @foxnewsnight last night watch it here -&gt; 
Tax cuts are critical and I believe we can get it done. 
There is a path forward to true tax cuts in repealing Obamacare. Tax payers are losing exemptions &amp; paying higher taxes- that is a mistake. 
The main focus of these tax cuts should be on jobs jobs jobs and more jobs for all #Americans. 
@sendavidperdue: .@SenTedCruz is right: changing the tax code is about creating more opportunity for American workers and families. 
We must fulfill our promises made to the #American people &amp; provide true tax cuts for all. 
Tune in at 10am CT for our LIVE press event on the need for true tax cuts for #American families -&gt; 
Hope y’all tune in to watch my interview on @FoxNews w @ShannonBream at 10:00pmCT!
The Lebanese Prime Minister resigning is the latest ​consequence of Iran's pervasive influence in Lebanon 
In the face of unspeakable evil we’re seeing #Texas coming together: 
A great day to celebrate the @Astros' victory! #Texas is coming back stronger than ever #HoustonStrong #GoStros
Recommended reading for #XiJinping in advance of @POTUS visit. #Chinese banks aren't safe as long as they enable #NK 
Lower rates and a simpler tax structure will decrease the burden on hardworking Americans &amp; small biz owners. 
Pleased to see @POTUS sign bill naming the Javier Vega Jr. Border Patrol Checkpoint 
@Israel A century after the Balfour Declaration @Israel is our unshakable close ally + a beacon of freedom in the most dangerous part of the world
@Israel The Balfour Declaration was a major step towards fulfilling the Jewish people’s dream to reestablish sovereignty in their ancient homeland
I am proud to join @Israel and the Jewish people in celebration of this milestone marking the 100th anniversary of the Balfour Declaration 
Grateful to meet Babak Namazi whose family is wrongfully imprisoned in Iran. Congress continues fight to secure the release of US hostages. 
I strongly urge the @StateDept to relist North Korea and to meet this challenge with the resolve it has long demanded. 
North Korea profits from cyber-attacks on international banks. US must lead efforts to prevent evasion of sanctions 
@AllHazardsTFS: Wildfire danger forecast for today shows the Panhandle North and West Texas in high to very wildfire danger. #txwx #txf…
Congratulations to the @Astros for carrying our city to victory you have lifted the spirits of an entire state!  
Prayers for the safety of Springlake area residents. Please heed all warnings from local officials. 
Hope y'all tune in at 7:05pm CT to hear my live interview w @JoeTalkShow -&gt; 
My statement on radical Islamic terror attack in NYC ending diversity lottery -&gt; 
Pleased @POTUS is reining in regulatory abuse @ CFPB. While trial lawyers won't be happy this bill puts more $ back in Americans’ pockets!
Congrats to Chief Patrol Agent Felix Chavez as he takes the reins of the Del Rio Sector Border Patrol @cbpsouthtexas #HonorFirst 
@LilaGraceRose: .@Twitter's censorship of pro-life advertising violates free speech and its mission to openly share ideas. Thank you Se…
I applaud @USUN Amb. @nikkihaley today for restoring &amp; defending US policy on Cuba before the #UN. Read it here -&gt; 
@RosLehtinen: Thx @SenTedCruz @SenatorLeahy 4 securing Senate passage of companion 2 my resolution calling 4 immediate release of #Ameri…
@JohnCornyn @RepMcCaul &amp; I urge @StateDept to take swift action to uphold justice for the death of Bakari Henderson 
Great to meet with @NASA's @Astro2fish this morning to talk about his recent mission onboard @Space_station. #space #technology 
Ryan Patrick &amp; Joe Brown are excellent choices for U.S. attorney. I hope the Senate will act quickly to confirm them 
.@SenatorLeahy &amp; I continue to fight for the release &amp; return of those held hostage by the Islamic Republic of Iran 
Keeping all victims of today’s terror attack in NYC in our prayers and commend the swift action of first responders. 
Today's vote to confirm Amy Coney Barrett as a United States Circuit Judge for the Seventh Circuit is a victory for #ReligiousFreedom
@KRG_USA: .@BayanRahman w @SenTedCruz discussed deteriorating security situation in Iraq &amp; @Kurdistan as strategic partner in  fight ag…
Funding for Palestinian Lawfare Efforts Is Yet Another Example of the U.N.’s Shameful Hostility Towards Israel -&gt; 
International trade has created millions of jobs across the United States a great many of them in TX. -&gt; 
Honored to meet with Ms. Rahman KRG Representative to the US &amp; express my support for our Kurdish allies. 
Terrible news. If Kem Sokha is not released by Nov 9th I will work to ban those responsible from traveling to the #US. 
@USChamber: .@SenTedCruz shares his views on modernizing #NAFTA (and the @astros)  
Thanks to everyone who joined me at my #DC office this morning for #Texas Tuesday Coffee! 
@USChamber Watch the live feed here -&gt; 
Tune in @ 8:20am CT to my Facebook page for my live remarks w @USChamber discussing the future of #NAFTA -&gt; 
It is my hope the Senate will stand for #Religious Liberty and confirm Amy Barrett. 
Democrats’ attacks of Barrett’s nomination is a sad testament to where this body is. 
Proud to join my colleagues today in support of Amy Barrett to 7th Circuit and in defense of #ReligiousLiberty
@RepRatcliffe VA needs our continued attention. Veterans bravely serve our country &amp; Congress must work to provide the quality care our vets have earned.
Reforming our VA’s IT system is critical to improving delivery of care to our #Texas #veterans. 
Our Texas #veterans deserve better. This is why #Congress must pass my &amp; @RepRatcliffe VA IT Restructuring Act  
LIVE remarks on nomination of Amy Coney Barrett to be a 7th U.S. Circuit Court of Appeals judge #ReligiousFreedom 
Plazos para registrarse con @fema para Asistencia Pública es el 31 de oct y el 24 de nov para Asistencia Individual 
Texans impacted by #Harvey needing Public Assistance from @fema have until tomorrow &amp; Individual Assistance Nov 24th 
@GWBLibrary: Happy Birthday Founding Father John Adams born #OTD 1735 Quincy Massachusetts. Learn US history w/ @USNatArchives  
The #IAEA lacks ability to verify nuclear aspect on Iran military sites because #JCPOA inspection regime's designed to facilitate cheating. 
